Cust ID,State,VMail Plan,International Plan,Day_Minutes,Day_Calls,Day_Charge,Evening_Minutes,Evening_Calls,Evening_Charge,Night_Minutes,Night_Calls,Night_Charge,International_Minutes,International_Calls,International_Charge,Customer_Service_Calls,VMail_Messages,Churn
1757,WA,1,1,245.01,24,14.7006,133.24,12,3.9972,165.4,19,3.308,137.14,17,41.142,14,25,0
1758,IN,1,0,75.95,5,4.557,78.49,7,2.3547,41.13,3,0.8226,48.15,6,14.445,8,8,0
1759,IL,1,1,67.73,7,4.0638,,,,52.87,4,1.0574,39.89,5,11.967,1,3,0
1760,LA,1,1,,,,,,,,,,,,,,,0
1761,FL,1,1,,,,,,,,,,,,,,,0
1762,GA,1,1,196.51,24,11.7906,180.03,20,5.4009,337.3,33,6.746,208.22,21,62.466,16,24,0
1763,NY,1,1,144.58,17,8.6748,234.16,27,7.0248,237.77,23,4.7554,231.15,26,69.345,12,23,0
1764,NE,1,1,350.11,32,21.0066,174.76,18,5.2428,251.02,25,5.0204,182.14,20,54.642,12,25,0
1765,NY,1,1,284.72,29,17.0832,139.78,18,4.1934,172,20,3.44,184.5,17,55.35,16,27,0
1766,TX,1,1,226.53,24,13.5918,122.87,13,3.6861,78.65,9,1.573,81.75,8,24.525,6,17,0
1767,WA,0,1,216.92,21,13.0152,184.13,20,5.5239,172.37,19,3.4474,138.91,17,41.673,19,22,0
1768,ID,1,1,191.81,21,11.5086,172.24,20,5.1672,85.38,10,1.7076,163.14,18,48.942,11,28,0
1769,IA,1,1,369.03,36,22.1418,378.25,41,11.3475,497.47,44,9.9494,348.14,40,104.442,29,49,0
1770,NC,1,1,240.68,27,14.4408,307.98,31,9.2394,310.75,34,6.215,229.23,27,68.769,8,29,0
1771,WV,1,1,168.23,12,10.0938,113.07,11,3.3921,195.25,18,3.905,82.25,12,24.675,2,19,0
1772,NM,1,1,74.4,7,4.464,74.57,10,2.2371,88.57,8,1.7714,70.94,9,21.282,5,15,0
1773,GA,1,1,72.94,5,4.3764,172.06,16,5.1618,103.52,9,2.0704,90.59,10,27.177,2,9,0
1774,NV,1,1,37.55,3,2.253,21.44,3,0.6432,29.84,3,0.5968,33.03,2,9.909,2,1,0
1775,NJ,1,1,313.94,35,18.8364,205.63,26,6.1689,262.63,31,5.2526,318.88,35,95.664,12,45,0
1776,MS,1,1,119.03,14,7.1418,90.86,9,2.7258,124.09,13,2.4818,122.32,16,36.696,12,11,0
1777,MA,1,1,214.76,24,12.8856,95.92,12,2.8776,148.3,14,2.966,169.59,21,50.877,12,23,1
1778,WA,1,1,297.12,38,17.8272,374.16,41,11.2248,364.77,38,7.2954,272.64,31,81.792,15,58,0
1779,MO,1,1,172.02,17,10.3212,139.14,16,4.1742,130.55,16,2.611,147.24,17,44.172,5,21,0
1780,MN,1,1,,,,,,,,,,,,,,,0
1781,IN,1,1,92.67,10,5.5602,52.34,7,1.5702,46.55,3,0.931,25.78,7,7.734,2,2,0
1782,ME,1,1,41.16,4,2.4696,14.92,1,0.4476,31,3,0.62,35.21,4,10.563,5,4,0
1783,AK,1,1,296.14,30,17.7684,341.29,34,10.2387,238.82,28,4.7764,235.16,28,70.548,16,42,0
1784,DE,1,0,45.12,6,2.7072,57.15,7,1.7145,19.17,2,0.3834,109.77,7,32.931,4,9,0
1785,MO,1,1,181.16,15,10.8696,108.98,14,3.2694,149.54,13,2.9908,73.44,9,22.032,9,14,1
1786,ND,1,1,162.58,21,9.7548,95.27,13,2.8581,228.43,19,4.5686,140.24,13,42.072,12,32,0
1787,AZ,1,1,50.8,4,3.048,49.71,5,1.4913,74.35,8,1.487,69.43,8,20.829,3,11,0
1788,TN,1,1,84.78,11,5.0868,116.81,11,3.5043,117.21,11,2.3442,174.87,15,52.461,6,22,0
1789,IL,1,1,84.8,10,5.088,84.75,8,2.5425,125.43,9,2.5086,80.21,8,24.063,7,8,0
1790,WV,1,1,109.08,11,6.5448,141.04,16,4.2312,135.5,12,2.71,113.19,10,33.957,7,13,0
1791,MO,1,1,33.17,7,1.9902,36.98,4,1.1094,68.37,8,1.3674,59.86,7,17.958,2,7,0
1792,IN,1,1,106.34,13,6.3804,125.14,12,3.7542,134.86,16,2.6972,109.47,9,32.841,5,10,0
1793,NH,1,1,149.78,16,8.9868,124.99,13,3.7497,66.48,11,1.3296,127.51,12,38.253,9,8,0
1794,GA,1,1,605.52,60,36.3312,639.38,62,19.1814,427.59,43,8.5518,421.88,39,126.564,27,55,0
1795,UT,1,1,342.25,31,20.535,210.39,24,6.3117,282.44,26,5.6488,307.26,33,92.178,26,21,0
1796,UT,1,0,29.42,5,1.7652,41.39,4,1.2417,133.89,11,2.6778,55.99,6,16.797,5,7,0
1797,RI,1,1,,,,,,,,,,,,,,,0
1798,KY,1,1,152.34,17,9.1404,130.26,16,3.9078,116.07,14,2.3214,127.95,15,38.385,8,21,0
1799,ME,1,1,168.69,17,10.1214,105.94,12,3.1782,146.26,15,2.9252,128.89,12,38.667,6,20,0
1800,SC,1,1,96.06,11,5.7636,106.59,12,3.1977,39.67,7,0.7934,131.31,11,39.393,7,14,1
1801,NH,1,1,150.44,16,9.0264,172.64,16,5.1792,102.89,12,2.0578,95.05,9,28.515,9,7,0
1802,MD,1,1,203.19,20,12.1914,192.46,24,5.7738,143.41,16,2.8682,101.52,16,30.456,13,20,1
1803,ID,0,1,158.52,17,9.5112,246.03,27,7.3809,206.12,25,4.1224,129.97,16,38.991,9,25,0
1804,OR,1,1,87.77,10,5.2662,100.35,9,3.0105,112.09,12,2.2418,12.74,4,3.822,8,11,0
1805,ME,1,1,168.71,18,10.1226,185.35,19,5.5605,201.96,30,4.0392,214.17,22,64.251,5,21,0
1806,KY,1,1,489.7,53,29.382,754.99,81,22.6497,582.07,67,11.6414,702.03,67,210.609,41,79,0
1807,WY,0,1,279.44,28,16.7664,255.49,25,7.6647,260.66,32,5.2132,352.3,36,105.69,22,44,0
1808,FL,1,1,,,,,,,,,,,,,,,0
1809,OK,0,1,129.75,11,7.785,99.33,9,2.9799,58.56,8,1.1712,42.6,5,12.78,7,11,0
1810,CT,1,1,103.39,9,6.2034,112.29,14,3.3687,149.57,12,2.9914,61.39,10,18.417,9,23,0
1811,IA,1,1,234.8,25,14.088,225.14,21,6.7542,204.67,27,4.0934,301.01,30,90.303,15,35,0
1812,NV,0,1,123.36,17,7.4016,205,20,6.15,180.87,18,3.6174,144.18,15,43.254,7,15,0
1813,MN,1,1,161.74,16,9.7044,136.9,15,4.107,185.18,19,3.7036,75.91,11,22.773,6,15,0
1814,IL,1,1,88.57,9,5.3142,106.63,10,3.1989,108.88,9,2.1776,115.59,9,34.677,5,9,0
1815,SD,1,1,206.72,26,12.4032,173.97,21,5.2191,195.36,18,3.9072,215.92,22,64.776,13,34,0
1816,WI,1,1,359.83,34,21.5898,227.94,22,6.8382,205.51,24,4.1102,267.07,26,80.121,16,33,0
1817,IN,1,1,20.5,3,1.23,37.93,4,1.1379,169.59,15,3.3918,31.71,4,9.513,2,6,0
1818,CT,1,1,60.06,7,3.6036,77.24,9,2.3172,84.22,7,1.6844,56.7,6,17.01,7,14,0
1819,OK,1,1,235.45,21,14.127,170.6,16,5.118,234.16,23,4.6832,154.96,19,46.488,11,28,0
1820,FL,1,0,91.31,8,5.4786,73.45,8,2.2035,56.06,7,1.1212,90.09,8,27.027,8,8,0
1821,KS,1,1,450.8,49,27.048,346.68,43,10.4004,411.03,44,8.2206,493.71,51,148.113,29,49,0
1822,MO,1,1,169.85,19,10.191,281.01,27,8.4303,266.44,27,5.3288,260.23,27,78.069,14,29,0
1823,NH,1,1,240.1,23,14.406,187.69,23,5.6307,243.38,24,4.8676,167.18,23,50.154,13,28,0
1824,NY,0,1,244.84,28,14.6904,157.39,15,4.7217,202.4,26,4.048,217.88,21,65.364,16,35,0
1825,WI,1,1,81.38,9,4.8828,139.26,15,4.1778,17.62,6,0.3524,112.65,15,33.795,3,14,0
1826,FL,1,1,41.28,5,2.4768,110.21,9,3.3063,57.01,6,1.1402,34.77,4,10.431,2,4,0
1827,OR,1,0,56.26,6,3.3756,52.43,4,1.5729,37.74,6,0.7548,69.8,8,20.94,4,9,0
1828,WY,1,1,58.13,6,3.4878,54.56,8,1.6368,106.42,9,2.1284,48.94,5,14.682,2,7,0
1829,TN,1,1,205.14,20,12.3084,172.39,16,5.1717,212.19,22,4.2438,191.39,24,57.417,18,28,0
1830,CO,1,1,,,,,,,,,,,,,,,0
1831,MA,1,1,215.64,27,12.9384,391.28,42,11.7384,310.32,31,6.2064,213.91,21,64.173,19,49,0
1832,UT,1,1,,,,,,,,,,,,,,,0
1833,MI,0,1,119.64,11,7.1784,106.16,11,3.1848,77.29,8,1.5458,67.5,8,20.25,6,11,0
1834,SD,1,0,5.12,1,0.3072,27.27,4,0.8181,17.2,1,0.344,18.03,1,5.409,,4,0
1835,MD,1,1,163.49,15,9.8094,139.09,12,4.1727,88.06,9,1.7612,136.05,13,40.815,7,15,0
1836,MI,1,0,115.13,13,6.9078,159.72,19,4.7916,126.69,15,2.5338,197.3,20,59.19,8,18,0
1837,OK,1,1,2.75,2,0.165,60.53,5,1.8159,46.57,5,0.9314,42.8,4,12.84,5,3,0
1838,ID,1,0,310.99,32,18.6594,340.9,36,10.227,241.17,26,4.8234,214,22,64.2,16,26,1
1839,MN,1,1,137.45,17,8.247,220.16,29,6.6048,175.51,16,3.5102,177.44,20,53.232,9,28,1
1840,WI,1,1,140.85,14,8.451,34.26,3,1.0278,55.29,5,1.1058,67.85,9,20.355,7,10,0
1841,ID,1,1,481.2,49,28.872,434.56,53,13.0368,400.38,44,8.0076,449.91,42,134.973,24,72,0
1842,AL,1,1,239.88,28,14.3928,220,23,6.6,166.25,18,3.325,113.69,14,34.107,13,18,0
1843,AZ,1,1,82.37,7,4.9422,111.96,10,3.3588,132.42,13,2.6484,241.65,23,72.495,8,15,0
1844,ME,1,1,103.11,12,6.1866,114.94,14,3.4482,46.4,7,0.928,118.81,12,35.643,12,22,0
1845,AZ,1,1,178.36,17,10.7016,211.59,21,6.3477,207.55,21,4.151,154.21,19,46.263,21,30,0
1846,OR,0,0,65.31,8,3.9186,146.85,12,4.4055,74.69,9,1.4938,68.91,8,20.673,6,11,0
1847,WV,1,1,103.67,12,6.2202,107.19,15,3.2157,178.64,16,3.5728,147.39,18,44.217,7,15,0
1848,AL,1,1,300.9,30,18.054,204.62,26,6.1386,300,26,6,136.7,16,41.01,12,32,0
1849,SD,1,1,48.14,4,2.8884,44.54,4,1.3362,58.67,6,1.1734,88.02,8,26.406,,7,1
1850,OR,1,1,418.87,47,25.1322,393.81,48,11.8143,377.39,42,7.5478,359.06,33,107.718,17,39,0
1851,ID,1,1,177.22,18,10.6332,73.45,9,2.2035,78.32,11,1.5664,169.68,15,50.904,13,12,0
1852,MA,1,1,173.27,14,10.3962,71.22,8,2.1366,73.78,7,1.4756,67.2,8,20.16,7,14,0
1853,NY,1,1,376.47,35,22.5882,430.16,41,12.9048,309.17,34,6.1834,237.5,30,71.25,21,43,0
1854,OH,0,1,95.8,11,5.748,148.65,12,4.4595,101.16,9,2.0232,55.24,4,16.572,5,16,0
1855,OH,1,1,276.97,39,16.6182,401.18,43,12.0354,360.96,38,7.2192,311.92,32,93.576,30,55,0
1856,DC,0,1,620.8,67,37.248,516.81,58,15.5043,621.39,61,12.4278,395.43,47,118.629,26,80,0
1857,AL,0,1,175.94,19,10.5564,167.21,17,5.0163,102.92,11,2.0584,141.72,10,42.516,6,21,0
1858,HI,0,0,,,,,,,,,,,,,,,0
1859,IL,1,1,470.02,47,28.2012,315.77,37,9.4731,239.49,26,4.7898,351.19,37,105.357,28,45,0
1860,NM,1,1,240.29,22,14.4174,138.7,15,4.161,106.4,12,2.128,170.83,18,51.249,9,19,0
1861,MT,1,1,34.73,6,2.0838,7.42,1,0.2226,66.05,6,1.321,116.58,10,34.974,3,9,0
1862,LA,0,1,323.24,34,19.3944,356.8,37,10.704,284.48,38,5.6896,363.17,37,108.951,20,38,0
1863,NH,1,1,72.46,7,4.3476,26.72,3,0.8016,100.68,10,2.0136,80.74,8,24.222,3,6,0
1864,NJ,1,1,226.73,23,13.6038,109.54,12,3.2862,131.56,19,2.6312,148.39,15,44.517,6,26,0
1865,WV,1,1,198.51,17,11.9106,169.53,15,5.0859,242.69,22,4.8538,131.47,17,39.441,8,19,0
1866,NH,1,1,264.11,26,15.8466,232.06,27,6.9618,214.76,21,4.2952,211.53,26,63.459,18,37,0
1867,NV,1,1,344.12,35,20.6472,363.67,43,10.9101,383.11,41,7.6622,264.67,27,79.401,12,41,0
1868,DE,1,1,84.56,10,5.0736,186.92,16,5.6076,108.54,11,2.1708,111.97,12,33.591,1,11,0
1869,IL,1,1,115.98,13,6.9588,94.85,9,2.8455,150.4,18,3.008,90.84,9,27.252,11,20,0
1870,CO,1,1,205.84,21,12.3504,265.46,24,7.9638,138.64,13,2.7728,315.12,27,94.536,9,20,0
1871,MS,1,1,194.23,16,11.6538,221.79,21,6.6537,339.01,32,6.7802,204.34,18,61.302,20,32,1
1872,SD,0,1,,,,,,,,,,,,,,,0
1873,LA,1,1,237.94,25,14.2764,190.85,21,5.7255,188.07,23,3.7614,296.64,32,88.992,12,34,0
1874,VT,1,1,238.02,27,14.2812,259.9,23,7.797,272.36,26,5.4472,126.9,17,38.07,16,21,0
1875,WV,1,1,671.82,70,40.3092,611.55,60,18.3465,388.3,41,7.766,589,60,176.7,46,57,0
1876,MD,1,1,45.41,4,2.7246,22.5,3,0.675,32.5,2,0.65,22.34,3,6.702,3,6,0
1877,ND,1,1,232.52,26,13.9512,393.32,42,11.7996,284.94,29,5.6988,254.83,26,76.449,17,40,0
1878,NJ,1,0,17.98,3,1.0788,10.92,2,0.3276,14.75,2,0.295,44.24,6,13.272,1,3,0
1879,DC,0,1,23.32,3,1.3992,19.24,3,0.5772,19.95,3,0.399,16.54,2,4.962,3,1,0
1880,NC,1,1,122.33,21,7.3398,199.47,16,5.9841,276.9,25,5.538,199.9,24,59.97,13,30,1
1881,IL,1,1,114.13,10,6.8478,45.91,8,1.3773,64.9,8,1.298,78.05,9,23.415,3,10,0
1882,VA,1,1,,,,,,,,,,,,,,,0
1883,NC,1,1,58.17,5,3.4902,58,7,1.74,60.19,6,1.2038,53.76,6,16.128,1,9,0
1884,NV,1,1,176.87,19,10.6122,122.2,15,3.666,211.68,25,4.2336,137.51,16,41.253,11,21,0
1885,NY,1,1,39.32,4,2.3592,12.12,1,0.3636,51.4,5,1.028,3.67,1,1.101,1,5,0
1886,NH,1,1,249.48,32,14.9688,235.71,24,7.0713,308.13,30,6.1626,284.84,32,85.452,15,36,0
1887,HI,1,1,147.2,20,8.832,222.97,26,6.6891,65.49,9,1.3098,239.59,22,71.877,9,25,0
1888,SC,1,1,123.61,12,7.4166,284.51,28,8.5353,222.43,26,4.4486,154.52,20,46.356,4,36,0
1889,VT,1,1,365.37,38,21.9222,377.4,37,11.322,422.4,41,8.448,361.76,42,108.528,23,36,0
1890,ME,1,1,150.23,18,9.0138,208.37,26,6.2511,283.71,27,5.6742,151.66,17,45.498,12,24,0
1891,MD,1,1,397.74,38,23.8644,329.67,39,9.8901,255.54,29,5.1108,428.62,43,128.586,23,63,1
1892,MI,1,1,229.09,25,13.7454,121.76,10,3.6528,119.52,16,2.3904,164.83,18,49.449,9,24,1
1893,FL,1,1,224.45,20,13.467,132.12,15,3.9636,106.55,11,2.131,161.14,18,48.342,7,21,0
1894,CT,1,1,481.92,41,28.9152,476.38,44,14.2914,401.49,45,8.0298,518.43,45,155.529,34,55,0
1895,MA,1,1,170.56,16,10.2336,190.51,16,5.7153,186.31,16,3.7262,129.1,12,38.73,11,18,0
1896,LA,1,1,279.19,31,16.7514,186.87,20,5.6061,119.49,14,2.3898,118.59,15,35.577,12,33,0
1897,MS,1,1,50.06,6,3.0036,80.15,12,2.4045,48.49,7,0.9698,111.38,14,33.414,3,9,0
1898,MA,1,1,58.52,9,3.5112,76.37,10,2.2911,48.35,3,0.967,69.65,7,20.895,8,16,0
1899,NJ,1,0,100.19,8,6.0114,27.46,4,0.8238,46.01,5,0.9202,81.04,6,24.312,5,8,0
1900,FL,1,1,343.34,33,20.6004,335.92,34,10.0776,268.64,34,5.3728,281.57,31,84.471,22,43,0
1901,ME,1,1,,,,,,,,,,,,,,,1
1902,NM,1,1,410.51,37,24.6306,243.41,27,7.3023,253.61,25,5.0722,374.86,37,112.458,23,43,0
1903,DE,1,1,200.31,21,12.0186,351.03,37,10.5309,188.16,21,3.7632,217.17,26,65.151,24,26,0
1904,MD,1,1,49.64,10,2.9784,135.37,15,4.0611,53.33,6,1.0666,126.23,11,37.869,5,14,0
1905,TX,1,1,160.92,17,9.6552,172.46,18,5.1738,227.33,29,4.5466,186.76,20,56.028,12,29,0
1906,MT,1,1,117.86,13,7.0716,27.1,3,0.813,132,11,2.64,69.12,7,20.736,5,9,0
1907,MT,1,1,0.58,1,0.0348,41.42,3,1.2426,56.4,5,1.128,41.39,6,12.417,2,1,0
1908,NV,1,1,297.03,35,17.8218,360.62,39,10.8186,503.45,52,10.069,396.76,38,119.028,25,49,0
1909,CT,1,1,420.86,38,25.2516,278.05,31,8.3415,196.59,22,3.9318,291.82,32,87.546,16,32,0
1910,LA,1,1,378.05,42,22.683,449.35,48,13.4805,396.21,43,7.9242,382,42,114.6,32,47,0
1911,CO,1,1,126.11,10,7.5666,72.42,7,2.1726,79.1,7,1.582,104.23,10,31.269,7,10,1
1912,MT,1,1,353.48,45,21.2088,386.07,41,11.5821,442.39,49,8.8478,257.08,33,77.124,17,55,1
1913,CO,1,1,24.53,4,1.4718,17.71,2,0.5313,1.17,1,0.0234,15.38,1,4.614,3,4,0
1914,IL,1,1,56.05,5,3.363,38.83,5,1.1649,37.99,6,0.7598,46.7,5,14.01,1,11,0
1915,WY,1,1,327.46,39,19.6476,319.85,35,9.5955,355.45,36,7.109,223.68,27,67.104,25,38,0
1916,FL,1,1,48.66,5,2.9196,122.3,11,3.669,80.37,9,1.6074,73.14,5,21.942,3,9,0
1917,NE,1,1,162.12,17,9.7272,175.04,18,5.2512,202.79,23,4.0558,206.52,25,61.956,16,25,0
1918,DC,1,1,66.67,5,4.0002,79.65,9,2.3895,89.04,10,1.7808,95.54,12,28.662,6,5,0
1919,MI,1,1,240.08,30,14.4048,366.19,42,10.9857,414.72,46,8.2944,459.9,45,137.97,30,52,0
1920,AL,1,1,26.04,2,1.5624,8.63,1,0.2589,14.72,2,0.2944,,,,3,5,0
1921,NJ,1,1,119.86,16,7.1916,193.87,23,5.8161,175.64,19,3.5128,182.29,21,54.687,6,24,0
1922,DC,1,1,176.22,14,10.5732,203.41,21,6.1023,166.24,18,3.3248,254.69,24,76.407,12,30,1
1923,ID,1,1,506.33,58,30.3798,516.98,48,15.5094,498.98,51,9.9796,442.79,42,132.837,35,57,0
1924,KS,0,1,37.45,4,2.247,86.14,8,2.5842,48.83,8,0.9766,87.88,9,26.364,4,6,0
1925,WA,1,1,114.97,15,6.8982,111.83,11,3.3549,44.7,6,0.894,151.7,17,45.51,7,12,0
1926,NH,1,1,47.05,7,2.823,92.56,9,2.7768,143.82,15,2.8764,65.89,9,19.767,6,15,0
1927,AK,1,1,21.12,3,1.2672,30.34,3,0.9102,107.27,10,2.1454,66.56,8,19.968,4,7,0
1928,KY,1,1,184.08,18,11.0448,170.15,15,5.1045,163.34,17,3.2668,76.67,9,23.001,7,7,0
1929,AK,0,1,385.42,44,23.1252,276.88,33,8.3064,304.64,43,6.0928,474.15,49,142.245,17,41,0
1930,UT,1,1,231.51,28,13.8906,281.38,32,8.4414,343.98,33,6.8796,264.32,24,79.296,14,28,0
1931,NV,1,1,198.1,23,11.886,283.72,35,8.5116,238.87,24,4.7774,277.84,26,83.352,12,34,0
1932,WA,1,0,411.91,41,24.7146,257.82,31,7.7346,354.44,37,7.0888,372.41,38,111.723,20,31,0
1933,KS,1,1,155.55,17,9.333,78.19,10,2.3457,128.92,15,2.5784,100.18,14,30.054,14,24,0
1934,MT,1,1,246.63,23,14.7978,324.81,36,9.7443,243.05,28,4.861,321.46,37,96.438,17,49,1
1935,MD,1,1,378.1,34,22.686,512.87,46,15.3861,516.43,54,10.3286,357.26,39,107.178,27,49,1
1936,NJ,1,0,239.48,30,14.3688,306.66,31,9.1998,241.33,31,4.8266,241.59,27,72.477,19,36,0
1937,AR,1,1,81.76,9,4.9056,25.29,5,0.7587,94.6,9,1.892,35.88,3,10.764,4,7,0
1938,CA,1,0,123.93,12,7.4358,113.46,13,3.4038,135.9,14,2.718,121.03,14,36.309,8,25,0
1939,NC,1,1,197.25,23,11.835,130.31,17,3.9093,118.71,13,2.3742,177.77,22,53.331,11,28,0
1940,MO,1,1,66.3,6,3.978,95.1,11,2.853,95.25,11,1.905,48.95,8,14.685,3,12,0
1941,WV,1,1,63.02,6,3.7812,19.52,2,0.5856,55.96,6,1.1192,61.96,7,18.588,4,5,0
1942,IA,1,1,314.42,35,18.8652,337.22,40,10.1166,382.36,37,7.6472,275.39,28,82.617,15,45,0
1943,WY,1,0,114,13,6.84,83.14,8,2.4942,113.18,12,2.2636,149.19,12,44.757,9,12,0
1944,AL,1,1,460.18,48,27.6108,456.46,49,13.6938,648.21,67,12.9642,742.68,79,222.804,41,84,1
1945,MN,1,1,318.57,32,19.1142,347.97,40,10.4391,271.18,30,5.4236,285.53,30,85.659,20,55,0
1946,AL,1,1,314.15,33,18.849,332.68,33,9.9804,256.53,30,5.1306,430.8,38,129.24,21,38,0
1947,OK,1,1,37.77,5,2.2662,38.34,6,1.1502,36.53,4,0.7306,49.94,7,14.982,1,8,0
1948,AL,1,0,279.43,30,16.7658,247.35,24,7.4205,330.89,29,6.6178,248.66,26,74.598,12,30,0
1949,PA,1,1,353.37,28,21.2022,305.22,30,9.1566,270.59,26,5.4118,240.42,23,72.126,15,35,0
1950,WY,1,1,35.63,2,2.1378,14.02,1,0.4206,41.31,4,0.8262,54.59,6,16.377,2,4,0
1951,TN,0,1,195.59,20,11.7354,119.44,15,3.5832,297.73,27,5.9546,201.03,23,60.309,15,26,0
1952,OR,1,1,136.75,13,8.205,129.12,18,3.8736,174.07,17,3.4814,226.77,20,68.031,8,16,0
1953,VT,1,1,187.86,24,11.2716,212.49,21,6.3747,279.31,28,5.5862,325.98,29,97.794,21,32,0
1954,IL,1,1,128.18,11,7.6908,78.53,6,2.3559,18.6,3,0.372,52.64,5,15.792,3,13,0
1955,CO,1,0,119.42,10,7.1652,186.5,19,5.595,68.09,10,1.3618,90.32,15,27.096,10,12,1
1956,NH,0,1,210.35,26,12.621,190.01,19,5.7003,260.66,25,5.2132,195.96,18,58.788,17,25,0
1957,TX,1,1,337.86,32,20.2716,446.58,47,13.3974,424.11,47,8.4822,350.75,46,105.225,20,51,0
1958,DE,1,1,571.13,51,34.2678,568.28,58,17.0484,376.83,40,7.5366,634.29,65,190.287,34,79,0
1959,MO,1,1,621.57,60,37.2942,409.18,43,12.2754,537.12,55,10.7424,691.56,64,207.468,20,52,0
1960,IL,1,1,,,,,,,,,,,,,,,0
1961,VA,1,1,126.72,10,7.6032,41.02,4,1.2306,76.62,7,1.5324,79.87,9,23.961,3,14,1
1962,AL,0,1,50.84,4,3.0504,43.84,6,1.3152,104.87,9,2.0974,48.85,7,14.655,4,6,1
1963,OR,1,1,53.96,8,3.2376,136.13,13,4.0839,119.66,12,2.3932,60.86,10,18.258,3,14,1
1964,ID,1,1,146.91,19,8.8146,139.38,14,4.1814,141.72,15,2.8344,121.15,13,36.345,6,15,0
1965,VT,1,1,304.44,27,18.2664,313.81,28,9.4143,199.11,20,3.9822,176.87,17,53.061,20,21,1
1966,AR,0,0,78.42,9,4.7052,157.1,17,4.713,113.98,13,2.2796,137.07,13,41.121,8,23,0
1967,WV,1,0,113.91,15,6.8346,108.8,13,3.264,115.54,13,2.3108,170.78,15,51.234,5,12,0
1968,UT,1,1,39.3,4,2.358,38.66,4,1.1598,35.02,4,0.7004,59.85,5,17.955,2,9,0
1969,MN,1,1,120.43,12,7.2258,86.46,8,2.5938,72.42,7,1.4484,119.86,12,35.958,4,10,0
1970,OR,1,1,247.9,24,14.874,348.71,32,10.4613,360.71,37,7.2142,293.21,25,87.963,17,37,1
1971,VT,1,1,190.98,21,11.4588,242.78,26,7.2834,348.34,35,6.9668,182.32,19,54.696,13,39,0
1972,WA,0,1,,,,,,,,,,,,,,,0
1973,AZ,1,1,17.25,2,1.035,25.01,2,0.7503,14.17,3,0.2834,,,,,2,0
1974,MI,1,1,258.22,26,15.4932,186.18,20,5.5854,201.28,23,4.0256,162.78,17,48.834,6,19,0
1975,GA,1,1,,,,,,,,,,,,,,,0
1976,WV,0,1,88.02,8,5.2812,46.25,5,1.3875,101.39,11,2.0278,145.13,15,43.539,4,16,0
1977,MD,1,1,235.43,23,14.1258,267.81,26,8.0343,195.99,26,3.9198,186.86,19,56.058,14,26,0
1978,VT,1,1,261.18,25,15.6708,216.26,23,6.4878,231.41,24,4.6282,237.65,25,71.295,15,27,0
1979,UT,1,1,397.1,45,23.826,440.42,44,13.2126,343.23,37,6.8646,353.48,35,106.044,31,39,1
1980,NE,1,0,283.79,34,17.0274,245.75,26,7.3725,259.21,24,5.1842,400.01,40,120.003,24,31,0
1981,RI,1,1,293.33,28,17.5998,386.1,39,11.583,257.42,26,5.1484,201.98,25,60.594,21,38,0
1982,NY,1,1,316.84,34,19.0104,311.24,29,9.3372,291.75,30,5.835,447.7,46,134.31,19,51,0
1983,WY,1,0,177.63,19,10.6578,195.89,19,5.8767,186.73,16,3.7346,102.07,16,30.621,13,18,1
1984,OH,1,1,376.82,41,22.6092,333.85,32,10.0155,296.84,27,5.9368,298.56,33,89.568,20,38,1
1985,OH,1,0,312.42,36,18.7452,350.81,38,10.5243,441.08,44,8.8216,419.52,48,125.856,24,60,0
1986,DC,1,1,288.89,39,17.3334,385.47,44,11.5641,415.05,44,8.301,221.74,28,66.522,29,40,0
1987,UT,1,1,227.84,27,13.6704,303.54,36,9.1062,288.66,28,5.7732,259.16,29,77.748,19,29,0
1988,VA,1,1,113,12,6.78,131.35,15,3.9405,146.83,16,2.9366,198.51,21,59.553,8,19,1
1989,MN,1,1,161.22,15,9.6732,130.72,17,3.9216,140.98,16,2.8196,163.58,20,49.074,12,19,0
1990,SC,1,1,290.34,29,17.4204,256.56,26,7.6968,347.92,29,6.9584,319.04,32,95.712,18,31,0
1991,CT,1,1,269.24,31,16.1544,280,28,8.4,261.37,23,5.2274,155.22,17,46.566,10,35,0
1992,HI,1,1,383.64,37,23.0184,305.52,33,9.1656,344.31,36,6.8862,457.72,49,137.316,20,41,0
1993,RI,1,1,36.41,3,2.1846,8.12,1,0.2436,78.67,7,1.5734,2.03,1,0.609,4,2,0
1994,NY,1,1,40.84,4,2.4504,18.42,1,0.5526,8.75,1,0.175,49.89,6,14.967,,2,0
1995,IN,1,1,23.94,3,1.4364,45.93,4,1.3779,21.15,2,0.423,11.72,1,3.516,1,4,0
1996,MO,1,1,83.75,12,5.025,57.79,8,1.7337,82.32,12,1.6464,131.41,10,39.423,12,16,0
1997,GA,1,1,158.53,13,9.5118,123.92,16,3.7176,79.78,9,1.5956,51.94,6,15.582,9,12,0
1998,MN,1,1,146.78,21,8.8068,177.4,19,5.322,240.61,22,4.8122,228.46,24,68.538,19,27,1
1999,HI,1,1,140.27,15,8.4162,124.16,12,3.7248,48.48,8,0.9696,57.54,8,17.262,10,12,0
2000,VT,0,1,292.61,30,17.5566,235.39,23,7.0617,234.12,26,4.6824,233.71,25,70.113,26,33,0
2001,WY,1,1,83.14,9,4.9884,68.09,8,2.0427,156.84,16,3.1368,72.05,10,21.615,5,16,0
2002,LA,1,1,,,,,,,,,,,,,,,0
